date,city,scenario,temperature_f,precip_mm
2024-08,Phoenix,ssp370,64.88,1.2568
2024-09,Phoenix,ssp370,64.53,1.5289
2024-10,Phoenix,ssp370,64.66,1.4957
2024-11,Phoenix,ssp370,63.84,1.7739
2024-12,Phoenix,ssp370,63.66,1.9069
2025-01,Phoenix,ssp370,63.59,1.909
2025-02,Phoenix,ssp370,63.3,1.9655
2025-03,Phoenix,ssp370,63.49,1.9288
2025-04,Phoenix,ssp370,64.08,1.8378
2025-05,Phoenix,ssp370,64.47,1.9108
2025-06,Phoenix,ssp370,64.36,1.9388
2025-07,Phoenix,ssp370,64.64,2.0875
2025-08,Phoenix,ssp370,64.55,1.7948
2025-09,Phoenix,ssp370,64.35,1.7348
2025-10,Phoenix,ssp370,64.1,1.8391
2025-11,Phoenix,ssp370,64.99,1.5201
2025-12,Phoenix,ssp370,65.0,1.4024
2026-01,Phoenix,ssp370,65.07,1.3984
2026-02,Phoenix,ssp370,65.31,1.3439
2026-03,Phoenix,ssp370,65.37,1.3463
2026-04,Phoenix,ssp370,65.19,1.386
2026-05,Phoenix,ssp370,65.21,1.2273
2026-06,Phoenix,ssp370,65.84,1.253
2026-07,Phoenix,ssp370,65.9,1.0415
2026-08,Phoenix,ssp370,66.6,0.9698
2026-09,Phoenix,ssp370,67.12,0.7725
2026-10,Phoenix,ssp370,67.12,0.5846
2026-11,Phoenix,ssp370,66.92,0.5737
2026-12,Phoenix,ssp370,66.97,0.6018
2027-01,Phoenix,ssp370,67.23,0.6044
2027-02,Phoenix,ssp370,67.24,0.6007
2027-03,Phoenix,ssp370,67.09,0.5397
2027-04,Phoenix,ssp370,67.19,0.5467
2027-05,Phoenix,ssp370,67.14,0.5459
2027-06,Phoenix,ssp370,66.8,0.4183
2027-07,Phoenix,ssp370,66.93,0.4186
2027-08,Phoenix,ssp370,66.84,0.3819
2027-09,Phoenix,ssp370,67.28,0.2375
2027-10,Phoenix,ssp370,67.92,0.267
2027-11,Phoenix,ssp370,67.91,0.4089
2027-12,Phoenix,ssp370,68.5,0.3618
2028-01,Phoenix,ssp370,68.3,0.3588
2028-02,Phoenix,ssp370,68.43,0.3609
2028-03,Phoenix,ssp370,68.4,0.5238
2028-04,Phoenix,ssp370,67.86,0.7963
2028-05,Phoenix,ssp370,67.36,0.8061
2028-06,Phoenix,ssp370,67.44,1.0557
2028-07,Phoenix,ssp370,66.92,1.2297
2028-08,Phoenix,ssp370,66.98,1.2836
2028-09,Phoenix,ssp370,66.15,1.6172
2028-10,Phoenix,ssp370,65.41,1.6516
2028-11,Phoenix,ssp370,65.1,1.5052
2028-12,Phoenix,ssp370,64.55,1.5615
2029-01,Phoenix,ssp370,64.59,1.5706
2029-02,Phoenix,ssp370,64.34,1.5706
2029-03,Phoenix,ssp370,64.34,1.43
2029-04,Phoenix,ssp370,64.9,1.1141
2029-05,Phoenix,ssp370,65.03,1.1027
2029-06,Phoenix,ssp370,64.98,0.8688
2029-07,Phoenix,ssp370,65.07,0.7602
2029-08,Phoenix,ssp370,65.02,0.8203
2029-09,Phoenix,ssp370,65.67,0.4613
2029-10,Phoenix,ssp370,66.07,0.3991
2029-11,Phoenix,ssp370,66.47,0.3849
2029-12,Phoenix,ssp370,66.54,0.3279
2030-01,Phoenix,ssp370,66.62,0.3198
2030-02,Phoenix,ssp370,66.81,0.3287
2030-03,Phoenix,ssp370,67.1,0.3061
2030-04,Phoenix,ssp370,67.23,0.31
2030-05,Phoenix,ssp370,67.53,0.3852
2030-06,Phoenix,ssp370,67.71,0.4488
2030-07,Phoenix,ssp370,67.99,0.4801
2030-08,Phoenix,ssp370,67.89,0.7249
2030-09,Phoenix,ssp370,67.47,0.9515
2030-10,Phoenix,ssp370,67.14,1.081
2030-11,Phoenix,ssp370,66.77,1.1815
2030-12,Phoenix,ssp370,66.35,1.1935
2031-01,Phoenix,ssp370,66.09,1.1924
2031-02,Phoenix,ssp370,66.11,1.2133
2031-03,Phoenix,ssp370,65.8,1.4971
2031-04,Phoenix,ssp370,65.39,1.4955
2031-05,Phoenix,ssp370,65.18,1.7161
2031-06,Phoenix,ssp370,64.82,1.8135
2031-07,Phoenix,ssp370,64.28,1.7892
2031-08,Phoenix,ssp370,64.26,1.7324
2031-09,Phoenix,ssp370,64.24,1.6783
2031-10,Phoenix,ssp370,64.47,1.6432
2031-11,Phoenix,ssp370,64.75,1.5639
2031-12,Phoenix,ssp370,65.26,1.619
2032-01,Phoenix,ssp370,65.36,1.6197
2032-02,Phoenix,ssp370,65.2,1.5879
2032-03,Phoenix,ssp370,65.11,1.4755
2032-04,Phoenix,ssp370,65.19,1.4719
2032-05,Phoenix,ssp370,65.42,1.2234
2032-06,Phoenix,ssp370,65.59,1.0527
2032-07,Phoenix,ssp370,65.96,1.2373
2032-08,Phoenix,ssp370,65.85,1.3113
2032-09,Phoenix,ssp370,65.87,1.3322
2032-10,Phoenix,ssp370,65.76,1.5261
2032-11,Phoenix,ssp370,65.33,1.7176
2032-12,Phoenix,ssp370,64.99,1.6583
2033-01,Phoenix,ssp370,64.84,1.6613
2033-02,Phoenix,ssp370,64.66,1.6642
2033-03,Phoenix,ssp370,64.94,1.5432
2033-04,Phoenix,ssp370,64.86,1.7127
2033-05,Phoenix,ssp370,64.22,1.855
2033-06,Phoenix,ssp370,64.17,1.8484
2033-07,Phoenix,ssp370,63.91,1.6888
2033-08,Phoenix,ssp370,63.78,1.4739
2033-09,Phoenix,ssp370,63.63,1.5753
2033-10,Phoenix,ssp370,63.31,1.4173
2033-11,Phoenix,ssp370,64.04,1.2338
2033-12,Phoenix,ssp370,64.64,1.28
2034-01,Phoenix,ssp370,64.94,1.2763
2034-02,Phoenix,ssp370,64.99,1.2733
2034-03,Phoenix,ssp370,65.0,1.4306
2034-04,Phoenix,ssp370,64.95,1.376
2034-05,Phoenix,ssp370,65.27,1.3228
2034-06,Phoenix,ssp370,65.68,1.5171
2034-07,Phoenix,ssp370,65.98,1.5257
2034-08,Phoenix,ssp370,66.45,1.4787
2034-09,Phoenix,ssp370,66.53,1.3306
2034-10,Phoenix,ssp370,67.23,1.1959
2034-11,Phoenix,ssp370,67.34,1.1887
2034-12,Phoenix,ssp370,66.8,1.2076
2035-01,Phoenix,ssp370,66.64,1.2181
2035-02,Phoenix,ssp370,66.78,1.2189
2035-03,Phoenix,ssp370,66.74,1.0868
2035-04,Phoenix,ssp370,67.04,0.9791
2035-05,Phoenix,ssp370,67.47,0.8512
2035-06,Phoenix,ssp370,66.84,0.9186
2035-07,Phoenix,ssp370,66.85,1.1216
2035-08,Phoenix,ssp370,65.96,1.3245
2035-09,Phoenix,ssp370,66.24,1.1963
2035-10,Phoenix,ssp370,66.04,1.2647
2035-11,Phoenix,ssp370,65.5,1.2925
2035-12,Phoenix,ssp370,66.17,1.2192
2036-01,Phoenix,ssp370,66.18,1.2088
2036-02,Phoenix,ssp370,66.19,1.2077
2036-03,Phoenix,ssp370,66.41,1.1424
2036-04,Phoenix,ssp370,66.24,1.1356
2036-05,Phoenix,ssp370,66.18,1.2174
2036-06,Phoenix,ssp370,66.56,1.4015
2036-07,Phoenix,ssp370,66.47,1.4689
2036-08,Phoenix,ssp370,66.98,1.2922
2036-09,Phoenix,ssp370,66.79,1.5915
2036-10,Phoenix,ssp370,66.4,2.0001
2036-11,Phoenix,ssp370,65.92,2.15
2036-12,Phoenix,ssp370,65.23,2.2676
2037-01,Phoenix,ssp370,65.36,2.277
2037-02,Phoenix,ssp370,65.24,2.2771
2037-03,Phoenix,ssp370,65.15,2.3255
2037-04,Phoenix,ssp370,65.07,2.3663
2037-05,Phoenix,ssp370,64.69,2.4573
2037-06,Phoenix,ssp370,64.85,2.0404
2037-07,Phoenix,ssp370,65.33,1.6719
2037-08,Phoenix,ssp370,65.72,1.5845
2037-09,Phoenix,ssp370,65.67,1.7095
2037-10,Phoenix,ssp370,66.34,1.1733
2037-11,Phoenix,ssp370,67.12,0.9786
2037-12,Phoenix,ssp370,67.71,0.8624
2038-01,Phoenix,ssp370,67.59,0.8529
2038-02,Phoenix,ssp370,68.0,0.8531
2038-03,Phoenix,ssp370,68.15,0.8079
2038-04,Phoenix,ssp370,68.44,0.7641
2038-05,Phoenix,ssp370,69.2,0.5829
2038-06,Phoenix,ssp370,69.34,0.5543
2038-07,Phoenix,ssp370,69.33,0.7667
2038-08,Phoenix,ssp370,68.79,0.841
2038-09,Phoenix,ssp370,69.05,0.5226
2038-10,Phoenix,ssp370,69.28,0.528
2038-11,Phoenix,ssp370,69.2,0.5715
2038-12,Phoenix,ssp370,69.3,0.5997
2039-01,Phoenix,ssp370,69.62,0.5997
2039-02,Phoenix,ssp370,69.34,0.5999
2039-03,Phoenix,ssp370,69.19,0.6625
2039-04,Phoenix,ssp370,68.8,0.7883
2039-05,Phoenix,ssp370,68.36,0.7923
2039-06,Phoenix,ssp370,68.12,0.817
2039-07,Phoenix,ssp370,67.65,0.9199
2039-08,Phoenix,ssp370,68.1,1.0846
2039-09,Phoenix,ssp370,68.01,1.101
2039-10,Phoenix,ssp370,67.71,1.3051
2039-11,Phoenix,ssp370,67.46,1.3141
2039-12,Phoenix,ssp370,66.67,1.4302
2040-01,Phoenix,ssp370,66.13,1.4439
2040-02,Phoenix,ssp370,65.97,1.4497
2040-03,Phoenix,ssp370,66.09,1.3783
2040-04,Phoenix,ssp370,66.62,1.3005
2040-05,Phoenix,ssp370,66.74,1.3903
2040-06,Phoenix,ssp370,66.26,1.3763
2040-07,Phoenix,ssp370,66.4,1.2628
2040-08,Phoenix,ssp370,66.44,1.2211
2040-09,Phoenix,ssp370,66.5,1.6788
2040-10,Phoenix,ssp370,65.99,1.6806
2040-11,Phoenix,ssp370,66.31,1.6529
2040-12,Phoenix,ssp370,66.63,1.5148
2041-01,Phoenix,ssp370,66.73,1.5031
2041-02,Phoenix,ssp370,67.07,1.4981
2041-03,Phoenix,ssp370,67.13,1.499
2041-04,Phoenix,ssp370,67.01,1.5542
2041-05,Phoenix,ssp370,66.61,1.6492
2041-06,Phoenix,ssp370,67.04,1.7827
2041-07,Phoenix,ssp370,67.15,2.001
2041-08,Phoenix,ssp370,66.64,2.1298
2041-09,Phoenix,ssp370,66.57,1.8526
2041-10,Phoenix,ssp370,66.82,2.0565
2041-11,Phoenix,ssp370,66.17,2.257
2041-12,Phoenix,ssp370,66.13,2.2534
2042-01,Phoenix,ssp370,66.1,2.2514
2042-02,Phoenix,ssp370,65.71,2.2502
2042-03,Phoenix,ssp370,65.26,2.4969
2042-04,Phoenix,ssp370,64.88,2.4244
2042-05,Phoenix,ssp370,65.1,2.4059
2042-06,Phoenix,ssp370,65.32,2.2762
2042-07,Phoenix,ssp370,65.69,2.0345
2042-08,Phoenix,ssp370,66.37,1.6729
2042-09,Phoenix,ssp370,66.81,1.4465
2042-10,Phoenix,ssp370,67.19,1.1809
2042-11,Phoenix,ssp370,67.43,1.1357
2042-12,Phoenix,ssp370,67.61,1.2296
2043-01,Phoenix,ssp370,67.79,1.2299
2043-02,Phoenix,ssp370,67.77,1.2884
2043-03,Phoenix,ssp370,67.89,1.2936
2043-04,Phoenix,ssp370,67.65,1.7376
2043-05,Phoenix,ssp370,67.25,1.8342
2043-06,Phoenix,ssp370,66.67,1.8974
2043-07,Phoenix,ssp370,66.06,1.8522
2043-08,Phoenix,ssp370,65.42,2.0532
2043-09,Phoenix,ssp370,64.68,2.1198
2043-10,Phoenix,ssp370,64.79,2.0054
2043-11,Phoenix,ssp370,64.89,1.9025
2043-12,Phoenix,ssp370,65.4,1.8111
2044-01,Phoenix,ssp370,65.81,1.8108
2044-02,Phoenix,ssp370,65.87,1.8067
2044-03,Phoenix,ssp370,66.0,1.6022
2044-04,Phoenix,ssp370,66.23,1.1821
2044-05,Phoenix,ssp370,66.58,0.9239
2044-06,Phoenix,ssp370,66.74,0.9244
2044-07,Phoenix,ssp370,66.68,0.9353
2044-08,Phoenix,ssp370,66.77,1.1134
2044-09,Phoenix,ssp370,66.8,1.2787
2044-10,Phoenix,ssp370,66.07,1.7201
2044-11,Phoenix,ssp370,66.26,1.7316
2044-12,Phoenix,ssp370,64.89,2.0204
2045-01,Phoenix,ssp370,64.17,2.0635
2045-02,Phoenix,ssp370,63.77,2.0121
2045-03,Phoenix,ssp370,63.7,1.9595
2045-04,Phoenix,ssp370,64.16,1.9162
2045-05,Phoenix,ssp370,64.43,1.9697
2045-06,Phoenix,ssp370,64.61,2.0324
2045-07,Phoenix,ssp370,64.83,2.2724
2045-08,Phoenix,ssp370,64.94,1.9219
2045-09,Phoenix,ssp370,65.27,1.6933
2045-10,Phoenix,ssp370,65.36,1.5749
2045-11,Phoenix,ssp370,65.5,1.5117
2045-12,Phoenix,ssp370,66.96,1.2164
2046-01,Phoenix,ssp370,67.28,1.1755
2046-02,Phoenix,ssp370,67.74,1.1722
2046-03,Phoenix,ssp370,68.06,1.174
2046-04,Phoenix,ssp370,67.8,1.4783
2046-05,Phoenix,ssp370,67.42,1.9616
2046-06,Phoenix,ssp370,67.3,2.0591
2046-07,Phoenix,ssp370,67.43,1.8756
2046-08,Phoenix,ssp370,67.73,1.9777
2046-09,Phoenix,ssp370,67.87,2.0765
2046-10,Phoenix,ssp370,67.79,1.9115
2046-11,Phoenix,ssp370,67.65,1.9635
2046-12,Phoenix,ssp370,66.8,2.0267
2047-01,Phoenix,ssp370,66.81,2.0252
2047-02,Phoenix,ssp370,66.99,2.0252
2047-03,Phoenix,ssp370,66.62,2.0725
2047-04,Phoenix,ssp370,66.95,1.7612
2047-05,Phoenix,ssp370,67.07,1.2205
2047-06,Phoenix,ssp370,67.59,1.152
2047-07,Phoenix,ssp370,67.61,0.993
2047-08,Phoenix,ssp370,67.37,1.2019
2047-09,Phoenix,ssp370,67.2,1.2353
2047-10,Phoenix,ssp370,67.35,1.2316
2047-11,Phoenix,ssp370,67.02,1.3537
2047-12,Phoenix,ssp370,67.19,1.3592
2048-01,Phoenix,ssp370,67.11,1.3589
2048-02,Phoenix,ssp370,66.96,1.3711
2048-03,Phoenix,ssp370,67.07,1.3218
2048-04,Phoenix,ssp370,66.84,1.3217
2048-05,Phoenix,ssp370,67.12,1.4384
2048-06,Phoenix,ssp370,66.65,1.442
2048-07,Phoenix,ssp370,66.31,1.6067
2048-08,Phoenix,ssp370,66.12,1.4507
2048-09,Phoenix,ssp370,65.95,1.2501
2048-10,Phoenix,ssp370,66.0,1.0968
2048-11,Phoenix,ssp370,66.47,0.9033
2048-12,Phoenix,ssp370,66.41,0.8566
2049-01,Phoenix,ssp370,66.59,0.8599
2049-02,Phoenix,ssp370,66.39,0.9094
2049-03,Phoenix,ssp370,66.43,0.91
2049-04,Phoenix,ssp370,66.71,0.9106
2049-05,Phoenix,ssp370,67.05,0.7895
2049-06,Phoenix,ssp370,67.03,0.6548
2049-07,Phoenix,ssp370,68.01,0.4402
2049-08,Phoenix,ssp370,68.48,0.6302
2049-09,Phoenix,ssp370,68.88,0.6212
2049-10,Phoenix,ssp370,68.58,0.8979
2049-11,Phoenix,ssp370,68.58,0.8979
2049-12,Phoenix,ssp370,68.79,0.8767
2050-01,Phoenix,ssp370,68.75,0.8731
2050-02,Phoenix,ssp370,69.07,0.8114
2050-03,Phoenix,ssp370,68.98,0.9524
2050-04,Phoenix,ssp370,68.39,1.0037
2050-05,Phoenix,ssp370,67.6,1.187
2050-06,Phoenix,ssp370,67.43,1.2175
2050-07,Phoenix,ssp370,66.74,1.259
2050-08,Phoenix,ssp370,66.21,1.0629
2050-09,Phoenix,ssp370,66.12,1.1439
2050-10,Phoenix,ssp370,66.08,1.1207
2050-11,Phoenix,ssp370,65.86,1.134
2050-12,Phoenix,ssp370,65.75,1.229
2051-01,Phoenix,ssp370,65.72,1.229
2051-02,Phoenix,ssp370,65.96,1.229
2051-03,Phoenix,ssp370,65.82,1.2499
2051-04,Phoenix,ssp370,65.61,1.4496
2051-05,Phoenix,ssp370,65.98,1.2661
2051-06,Phoenix,ssp370,66.84,1.2049
2051-07,Phoenix,ssp370,67.14,1.2504
2051-08,Phoenix,ssp370,67.06,1.1431
2051-09,Phoenix,ssp370,67.17,1.0415
2051-10,Phoenix,ssp370,68.26,0.7961
2051-11,Phoenix,ssp370,68.74,0.7703
2051-12,Phoenix,ssp370,69.13,0.6745
2052-01,Phoenix,ssp370,69.72,0.74
2052-02,Phoenix,ssp370,69.46,0.8146
2052-03,Phoenix,ssp370,69.41,0.7195
2052-04,Phoenix,ssp370,69.84,0.5678
2052-05,Phoenix,ssp370,69.36,0.5808
2052-06,Phoenix,ssp370,69.0,0.5732
2052-07,Phoenix,ssp370,68.7,0.8785
2052-08,Phoenix,ssp370,68.62,1.0312
2052-09,Phoenix,ssp370,67.78,1.2858
2052-10,Phoenix,ssp370,66.88,1.4231
2052-11,Phoenix,ssp370,66.5,1.5384
2052-12,Phoenix,ssp370,66.17,1.5735
2053-01,Phoenix,ssp370,65.68,1.5078
2053-02,Phoenix,ssp370,65.39,1.4343
2053-03,Phoenix,ssp370,65.66,1.4116
2053-04,Phoenix,ssp370,65.78,1.3349
2053-05,Phoenix,ssp370,66.43,1.3291
2053-06,Phoenix,ssp370,66.22,1.4495
2053-07,Phoenix,ssp370,66.25,1.3755
2053-08,Phoenix,ssp370,66.08,1.3171
2053-09,Phoenix,ssp370,66.61,1.2537
2053-10,Phoenix,ssp370,66.8,1.2476
2053-11,Phoenix,ssp370,66.22,1.2764
2053-12,Phoenix,ssp370,65.77,1.2822
2054-01,Phoenix,ssp370,65.73,1.2822
2054-02,Phoenix,ssp370,66.07,1.3089
2054-03,Phoenix,ssp370,66.16,1.3589
2054-04,Phoenix,ssp370,66.08,1.3998
2054-05,Phoenix,ssp370,66.02,1.3929
2054-06,Phoenix,ssp370,66.21,1.2781
2054-07,Phoenix,ssp370,66.41,1.3732
2054-08,Phoenix,ssp370,67.4,1.1975
2054-09,Phoenix,ssp370,67.56,1.3401
2054-10,Phoenix,ssp370,67.38,1.5026
2054-11,Phoenix,ssp370,68.29,1.3613
2054-12,Phoenix,ssp370,68.84,1.3204
2055-01,Phoenix,ssp370,68.78,1.4358
2055-02,Phoenix,ssp370,68.49,1.4154
2055-03,Phoenix,ssp370,68.64,1.3954
2055-04,Phoenix,ssp370,69.0,1.3887
2055-05,Phoenix,ssp370,68.99,1.4605
2055-06,Phoenix,ssp370,68.98,1.5067
2055-07,Phoenix,ssp370,68.8,1.1568
2055-08,Phoenix,ssp370,68.26,1.2083
2055-09,Phoenix,ssp370,68.17,1.0701
2055-10,Phoenix,ssp370,68.87,0.9978
2055-11,Phoenix,ssp370,68.56,1.1064
2055-12,Phoenix,ssp370,68.71,1.136
2056-01,Phoenix,ssp370,68.6,1.0208
2056-02,Phoenix,ssp370,69.0,1.0172
2056-03,Phoenix,ssp370,68.54,0.9905
2056-04,Phoenix,ssp370,68.38,0.9476
2056-05,Phoenix,ssp370,68.71,0.9051
2056-06,Phoenix,ssp370,68.76,1.1886
2056-07,Phoenix,ssp370,68.15,1.2793
2056-08,Phoenix,ssp370,68.19,1.5587
2056-09,Phoenix,ssp370,67.99,1.5667
2056-10,Phoenix,ssp370,67.42,1.5503
2056-11,Phoenix,ssp370,67.4,1.5092
2056-12,Phoenix,ssp370,66.75,1.5023
2057-01,Phoenix,ssp370,66.43,1.6262
2057-02,Phoenix,ssp370,66.33,1.6237
2057-03,Phoenix,ssp370,66.69,1.5797
2057-04,Phoenix,ssp370,66.52,1.6539
2057-05,Phoenix,ssp370,66.19,1.6528
2057-06,Phoenix,ssp370,66.27,1.3182
2057-07,Phoenix,ssp370,66.93,1.1882
2057-08,Phoenix,ssp370,67.07,0.9898
2057-09,Phoenix,ssp370,67.38,0.9467
2057-10,Phoenix,ssp370,67.68,0.6978
2057-11,Phoenix,ssp370,68.07,0.7602
2057-12,Phoenix,ssp370,68.8,0.7491
2058-01,Phoenix,ssp370,69.74,0.6249
2058-02,Phoenix,ssp370,69.75,0.6236
2058-03,Phoenix,ssp370,69.9,0.6761
2058-04,Phoenix,ssp370,69.79,0.61
2058-05,Phoenix,ssp370,69.86,0.5887
2058-06,Phoenix,ssp370,69.26,0.7317
2058-07,Phoenix,ssp370,69.05,0.7904
2058-08,Phoenix,ssp370,69.83,0.6514
2058-09,Phoenix,ssp370,70.26,0.5595
2058-10,Phoenix,ssp370,70.28,0.67
2058-11,Phoenix,ssp370,70.7,0.5553
2058-12,Phoenix,ssp370,70.61,0.6228
2059-01,Phoenix,ssp370,70.13,0.6228
2059-02,Phoenix,ssp370,70.0,0.6322
2059-03,Phoenix,ssp370,69.72,0.6482
2059-04,Phoenix,ssp370,69.76,0.6396
2059-05,Phoenix,ssp370,69.69,0.7996
2059-06,Phoenix,ssp370,69.88,1.1479
2059-07,Phoenix,ssp370,69.61,1.1857
2059-08,Phoenix,ssp370,68.72,1.3393
2059-09,Phoenix,ssp370,68.18,1.4215
2059-10,Phoenix,ssp370,67.9,1.4397
2059-11,Phoenix,ssp370,67.02,1.5973
2059-12,Phoenix,ssp370,66.64,1.5581
2060-01,Phoenix,ssp370,66.54,1.5582
2060-02,Phoenix,ssp370,66.58,1.5621
2060-03,Phoenix,ssp370,66.73,1.6116
2060-04,Phoenix,ssp370,66.64,1.6158
2060-05,Phoenix,ssp370,66.95,1.4522
2060-06,Phoenix,ssp370,67.31,1.0925
2060-07,Phoenix,ssp370,67.23,1.0311
2060-08,Phoenix,ssp370,67.29,1.0086
2060-09,Phoenix,ssp370,67.29,0.9374
2060-10,Phoenix,ssp370,67.24,0.9506
2060-11,Phoenix,ssp370,67.38,0.8379
2060-12,Phoenix,ssp370,67.92,0.7983
2061-01,Phoenix,ssp370,68.31,0.8299
2061-02,Phoenix,ssp370,68.7,0.8171
2061-03,Phoenix,ssp370,68.83,0.7241
2061-04,Phoenix,ssp370,69.31,0.7064
2061-05,Phoenix,ssp370,69.3,0.8312
2061-06,Phoenix,ssp370,69.17,0.8144
2061-07,Phoenix,ssp370,69.87,0.7809
2061-08,Phoenix,ssp370,69.81,0.7552
2061-09,Phoenix,ssp370,70.14,0.7093
2061-10,Phoenix,ssp370,70.31,0.662
2061-11,Phoenix,ssp370,70.82,0.6215
2061-12,Phoenix,ssp370,70.38,0.6663
2062-01,Phoenix,ssp370,70.33,0.6346
2062-02,Phoenix,ssp370,70.38,0.6341
2062-03,Phoenix,ssp370,70.46,0.6267
2062-04,Phoenix,ssp370,70.47,0.6597
2062-05,Phoenix,ssp370,70.2,0.552
2062-06,Phoenix,ssp370,70.4,0.4358
2062-07,Phoenix,ssp370,70.46,0.46
2062-08,Phoenix,ssp370,70.13,0.5654
2062-09,Phoenix,ssp370,69.36,0.6261
2062-10,Phoenix,ssp370,69.21,0.7156
2062-11,Phoenix,ssp370,68.43,0.7446
2062-12,Phoenix,ssp370,69.43,0.699
2063-01,Phoenix,ssp370,69.71,0.6991
2063-02,Phoenix,ssp370,68.98,0.7135
2063-03,Phoenix,ssp370,68.53,0.8063
2063-04,Phoenix,ssp370,68.1,0.8848
2063-05,Phoenix,ssp370,67.93,0.864
2063-06,Phoenix,ssp370,68.01,0.9717
2063-07,Phoenix,ssp370,67.52,0.9228
2063-08,Phoenix,ssp370,68.21,0.8946
2063-09,Phoenix,ssp370,69.14,0.9194
2063-10,Phoenix,ssp370,69.26,0.8684
2063-11,Phoenix,ssp370,69.42,0.9666
2063-12,Phoenix,ssp370,68.47,1.1078
2064-01,Phoenix,ssp370,68.39,1.108
2064-02,Phoenix,ssp370,68.6,1.0961
2064-03,Phoenix,ssp370,68.76,0.9824
2064-04,Phoenix,ssp370,68.71,0.9593
2064-05,Phoenix,ssp370,68.89,1.2037
2064-06,Phoenix,ssp370,68.09,1.2817
2064-07,Phoenix,ssp370,68.1,1.4012
2064-08,Phoenix,ssp370,67.34,1.2639
2064-09,Phoenix,ssp370,66.65,1.6089
2064-10,Phoenix,ssp370,66.75,1.4964
2064-11,Phoenix,ssp370,66.27,1.5854
2064-12,Phoenix,ssp370,66.04,1.5208
2065-01,Phoenix,ssp370,65.64,1.5219
2065-02,Phoenix,ssp370,65.63,1.5202
2065-03,Phoenix,ssp370,65.93,1.5338
2065-04,Phoenix,ssp370,66.02,1.5633
2065-05,Phoenix,ssp370,65.82,1.5498
2065-06,Phoenix,ssp370,66.26,1.4407
2065-07,Phoenix,ssp370,66.63,1.3579
2065-08,Phoenix,ssp370,67.22,2.0001
2065-09,Phoenix,ssp370,67.22,1.6363
2065-10,Phoenix,ssp370,66.84,1.72
2065-11,Phoenix,ssp370,67.88,1.4853
2065-12,Phoenix,ssp370,68.24,1.4087
2066-01,Phoenix,ssp370,68.41,1.4073
2066-02,Phoenix,ssp370,68.7,1.407
2066-03,Phoenix,ssp370,68.3,1.4553
2066-04,Phoenix,ssp370,68.36,1.8586
2066-05,Phoenix,ssp370,68.12,1.639
2066-06,Phoenix,ssp370,68.16,1.579
2066-07,Phoenix,ssp370,68.16,1.5436
2066-08,Phoenix,ssp370,68.85,0.8561
2066-09,Phoenix,ssp370,69.2,0.9298
2066-10,Phoenix,ssp370,69.91,1.0414
2066-11,Phoenix,ssp370,69.95,1.0951
2066-12,Phoenix,ssp370,70.62,1.0966
2067-01,Phoenix,ssp370,70.92,1.0972
2067-02,Phoenix,ssp370,70.78,1.155
2067-03,Phoenix,ssp370,70.85,1.1998
2067-04,Phoenix,ssp370,71.2,0.6753
2067-05,Phoenix,ssp370,72.1,0.6639
2067-06,Phoenix,ssp370,71.92,0.7565
2067-07,Phoenix,ssp370,71.71,0.8336
2067-08,Phoenix,ssp370,71.17,0.9346
2067-09,Phoenix,ssp370,71.03,0.847
2067-10,Phoenix,ssp370,71.32,0.6097
2067-11,Phoenix,ssp370,71.16,0.5675
2067-12,Phoenix,ssp370,70.4,0.6161
2068-01,Phoenix,ssp370,69.98,0.6154
2068-02,Phoenix,ssp370,69.72,0.6215
2068-03,Phoenix,ssp370,70.01,0.5145
2068-04,Phoenix,ssp370,69.31,0.8227
2068-05,Phoenix,ssp370,68.56,0.8475
2068-06,Phoenix,ssp370,68.45,0.9824
2068-07,Phoenix,ssp370,68.16,1.1045
2068-08,Phoenix,ssp370,67.71,1.0357
2068-09,Phoenix,ssp370,67.89,1.3333
2068-10,Phoenix,ssp370,66.85,1.6028
2068-11,Phoenix,ssp370,66.29,1.6484
2068-12,Phoenix,ssp370,66.2,1.5984
2069-01,Phoenix,ssp370,66.14,1.5984
2069-02,Phoenix,ssp370,66.55,1.534
2069-03,Phoenix,ssp370,66.58,1.5363
2069-04,Phoenix,ssp370,67.24,1.2276
2069-05,Phoenix,ssp370,67.93,1.3915
2069-06,Phoenix,ssp370,67.74,1.3009
2069-07,Phoenix,ssp370,67.89,1.3367
2069-08,Phoenix,ssp370,67.88,1.3632
2069-09,Phoenix,ssp370,67.88,0.9965
2069-10,Phoenix,ssp370,67.98,0.8642
2069-11,Phoenix,ssp370,68.67,0.8139
2069-12,Phoenix,ssp370,69.02,0.8142
2070-01,Phoenix,ssp370,69.47,0.8153
2070-02,Phoenix,ssp370,69.33,0.8151
2070-03,Phoenix,ssp370,69.35,0.813
2070-04,Phoenix,ssp370,69.39,0.9417
2070-05,Phoenix,ssp370,69.14,0.7556
2070-06,Phoenix,ssp370,69.85,0.6066
2070-07,Phoenix,ssp370,69.94,0.4203
2070-08,Phoenix,ssp370,70.63,0.3618
2070-09,Phoenix,ssp370,71.36,0.4424
2070-10,Phoenix,ssp370,72.17,0.3442
2070-11,Phoenix,ssp370,72.18,0.3338
2070-12,Phoenix,ssp370,72.41,0.3335
2071-01,Phoenix,ssp370,72.07,0.3324
2071-02,Phoenix,ssp370,72.0,0.3942
2071-03,Phoenix,ssp370,71.8,0.4844
2071-04,Phoenix,ssp370,71.1,0.4891
